PDE3B,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
NDST3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HLA-C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
RABGAP1L,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3
CSF2RA,10,10,9,10,9,9,10,9,9,10,9,10,9,10,9,9,9,10,10,10,10,9,10,9,9,10,10,10,10,9
SLC1A3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LINC01524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
PRKCQ,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
MYO1F,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DENND1A,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
CTBP2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
CMKLR1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CCL5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
ATP8B4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
C1orf21,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
GZMB,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
RTN1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
PIP4K2A,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3
DTHD1,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3
LINC01934,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
ETV6,4,4,9,4,9,9,4,9,9,4,9,4,9,4,9,9,9,4,4,4,4,9,4,9,9,4,4,4,4,9
CASK,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
PID1,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
ARHGAP26,-1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,-1,5,-1,5,-1,-1,-1,5,-1,-1,5,-1,5,-1,5,-1,-1,5
TNS3,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
MS4A7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NR1H3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SULF2,10,10,8,10,8,8,10,8,8,10,8,10,8,10,8,8,8,10,10,10,10,8,10,8,8,10,10,10,10,8
MARCO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ACTB,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
ME1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MITF,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CD163L1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PALD1,10,10,9,10,9,9,10,9,9,10,9,10,9,10,9,9,9,10,10,10,10,9,10,9,9,10,10,10,10,9
LDLRAD4,4,4,9,4,9,9,4,9,9,4,9,4,9,4,9,9,9,4,4,4,4,9,4,9,9,4,4,4,4,9
PTGDR,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3
CD2,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
ARRB1,8,8,2,8,2,2,8,2,2,8,2,8,2,8,2,2,2,8,8,8,8,2,8,2,2,8,8,8,8,2
FKBP5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KYNU,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
AF165147.1,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3
LINC02694,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
PTPRE,4,4,9,4,9,9,4,9,9,4,9,4,9,4,9,9,9,4,4,4,4,9,4,9,9,4,4,4,4,9
KIF18B,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
RAB20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NRP1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CREB5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
LINC02384,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
FAU,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
KLF12,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
RUNX2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MCTP1,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
RXRA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CDC42SE2,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
SPI1,8,8,2,8,2,2,8,2,2,8,2,8,2,8,2,2,2,8,8,8,8,2,8,2,2,8,8,8,8,2
NELL2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
AC022075.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GFOD1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
LTK,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
AC139720.1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
GZMH,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
TMSB10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
MARCH1,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
HDAC9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TBC1D22A,4,4,9,4,9,9,4,9,9,4,9,4,9,4,9,9,9,4,4,4,4,9,4,9,9,4,4,4,4,9
SLC22A23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
VMP1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
AC010967.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ADGRG5,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
AC104809.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CX3CR1,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
PCNX1,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
CD5L,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TRIO,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
AC025569.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARHGAP24,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
PPP2R5C,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3
SIPA1L1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
CYFIP1,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
SPIRE1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MYO9A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PLCG2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
CD69,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
MVB12B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SLC24A4,10,10,-1,10,-1,-1,10,-1,-1,10,-1,10,-1,10,-1,-1,-1,10,10,10,10,-1,10,-1,-1,10,10,10,10,-1
TRG-AS1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
BTBD11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
SCML4,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
DISC1,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
RASA3,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
FAM49A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TNFRSF1B,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
AMBP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TCF7,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
RBMS3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AP2A2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MYO9B,4,4,9,4,9,9,4,9,9,4,9,4,9,4,9,9,9,4,4,4,4,9,4,9,9,4,4,4,4,9
TLR2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
SYK,4,4,-1,4,-1,-1,4,-1,-1,4,-1,4,-1,4,-1,-1,-1,4,4,4,4,-1,4,-1,-1,4,4,4,4,-1
FNIP2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
PRAM1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
NPL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ATG7,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
HCST,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
MEF2C,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MEF2A,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
CD38,-1,-1,5,-1,5,5,-1,5,5,-1,5,-1,5,-1,5,5,5,-1,-1,-1,-1,5,-1,5,5,-1,-1,-1,-1,5
MSI2,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
KIAA1217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TCF4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ZSWIM6,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
EPB41L3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ZFYVE16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CCSER1,10,10,-1,10,-1,-1,10,-1,-1,10,-1,10,-1,10,-1,-1,-1,10,10,10,10,-1,10,-1,-1,10,10,10,10,-1
RHOH,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
RASGRF2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
ADAM28,10,10,9,10,9,9,10,9,9,10,9,10,9,10,9,9,9,10,10,10,10,9,10,9,9,10,10,10,10,9
PECAM1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
STK38,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
CLEC2D,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
TM4SF19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
RNF213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CAMK1D,4,4,9,4,9,9,4,9,9,4,9,4,9,4,9,9,9,4,4,4,4,9,4,9,9,4,4,4,4,9
FGR,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
GPNMB,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
STARD13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CCDC88C,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3
EMB,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
PARP14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MCOLN1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPPED1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
STON2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
RUNX3,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3
PDE4B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CLNK,10,10,-1,10,-1,-1,10,-1,-1,10,-1,10,-1,10,-1,-1,-1,10,10,10,10,-1,10,-1,-1,10,10,10,10,-1
MDFIC,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
LINC01505,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
PSAP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
RASSF4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IKZF2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NCK2,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
EML4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
NAIP,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
KIF15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TBC1D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
JAML,10,10,8,10,8,8,10,8,8,10,8,10,8,10,8,8,8,10,10,10,10,8,10,8,8,10,10,10,10,8
GZMA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
DGKD,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
SMAP2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
CMIP,10,10,9,10,9,9,10,9,9,10,9,10,9,10,9,9,9,10,10,10,10,9,10,9,9,10,10,10,10,9
CD6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
LILRB1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GLCCI1,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3
NEAT1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
GNAQ,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
PTK2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SAMSN1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CEP78,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
KLF2,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
PTMA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
SIGLEC11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AP000812.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CYBB,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
CD3G,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
SPSB4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ARHGEF18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TOP2A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
HRH1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LRRK1,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
SH2D1B,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ITIH4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ABCC5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ADGRE2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
POU2F2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
FOXP1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
EDA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SLC40A1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ASAP1,4,4,-1,4,-1,-1,4,-1,-1,4,-1,4,-1,4,-1,-1,-1,4,4,4,4,-1,4,-1,-1,4,4,4,4,-1
AP003086.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SAA1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ZBTB46,10,10,9,10,9,9,10,9,9,10,9,10,9,10,9,9,9,10,10,10,10,9,10,9,9,10,10,10,10,9
IFNG-AS1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
MS4A4A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
BMP2K,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
AKT3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
RNF130,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
KLRG1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
RAPGEF2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ZNF831,3,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4
PLCB2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SRGAP3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SGCD,9,9,10,9,10,10,9,10,10,9,10,9,10,9,10,10,10,9,9,9,9,10,9,10,10,9,9,9,9,10
CUEDC1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DOCK5,4,4,2,4,2,2,4,2,2,4,2,4,2,4,2,2,2,4,4,4,4,2,4,2,2,4,4,4,4,2
